sn,population,elite_rate,crossover,mutation_rate,mutation_change,filename,error,generations
2589,44,0.045454545454545456,0.5,0.15,0.11,./data/models/4_0_3_2_4.csv,0.005870938804017291,46
2590,44,0.045454545454545456,0.0,0.15,0.16,./data/models/4_0_3_3_0.csv,0.005870448454695405,15
2591,44,0.045454545454545456,0.125,0.15,0.16,./data/models/4_0_3_3_1.csv,0.005871172676438104,30
2592,44,0.045454545454545456,0.25,0.15,0.16,./data/models/4_0_3_3_2.csv,0.005870227132597565,28
2593,44,0.045454545454545456,0.375,0.15,0.16,./data/models/4_0_3_3_3.csv,0.005870985170134692,34
2594,44,0.045454545454545456,0.5,0.15,0.16,./data/models/4_0_3_3_4.csv,0.005871205904570362,46
2595,44,0.045454545454545456,0.0,0.15,0.21,./data/models/4_0_3_4_0.csv,0.005871078928396268,27
2596,44,0.045454545454545456,0.125,0.15,0.21,./data/models/4_0_3_4_1.csv,0.0058705876439779136,42
2597,44,0.045454545454545456,0.25,0.15,0.21,./data/models/4_0_3_4_2.csv,0.005870389282384517,42
2598,44,0.045454545454545456,0.375,0.15,0.21,./data/models/4_0_3_4_3.csv,0.0058711072568817255,29
2599,44,0.045454545454545456,0.5,0.15,0.21,./data/models/4_0_3_4_4.csv,0.005870798167194615,34
2600,44,0.045454545454545456,0.0,0.2,0.01,./data/models/4_0_4_0_0.csv,0.0058701864600015224,41
2601,44,0.045454545454545456,0.125,0.2,0.01,./data/models/4_0_4_0_1.csv,0.0058703443850771555,41
2602,44,0.045454545454545456,0.25,0.2,0.01,./data/models/4_0_4_0_2.csv,0.005870407196559223,49
2603,44,0.045454545454545456,0.375,0.2,0.01,./data/models/4_0_4_0_3.csv,0.005870080120967845,49
2604,44,0.045454545454545456,0.5,0.2,0.01,./data/models/4_0_4_0_4.csv,0.005870262234224393,49
2605,44,0.045454545454545456,0.0,0.2,0.06,./data/models/4_0_4_1_0.csv,0.0058712812752772315,31
2606,44,0.045454545454545456,0.125,0.2,0.06,./data/models/4_0_4_1_1.csv,0.0058705322731912365,16
2607,44,0.045454545454545456,0.25,0.2,0.06,./data/models/4_0_4_1_2.csv,0.0058705296262156585,31
2608,44,0.045454545454545456,0.375,0.2,0.06,./data/models/4_0_4_1_3.csv,0.005870725049551605,32
2609,44,0.045454545454545456,0.5,0.2,0.06,./data/models/4_0_4_1_4.csv,0.005870470475852717,39
2610,44,0.045454545454545456,0.0,0.2,0.11,./data/models/4_0_4_2_0.csv,0.005870625396827144,29
2611,44,0.045454545454545456,0.125,0.2,0.11,./data/models/4_0_4_2_1.csv,0.005870516020357381,27
2612,44,0.045454545454545456,0.25,0.2,0.11,./data/models/4_0_4_2_2.csv,0.005870357059730287,38
2613,44,0.045454545454545456,0.375,0.2,0.11,./data/models/4_0_4_2_3.csv,0.0058705392451606836,13
2614,44,0.045454545454545456,0.5,0.2,0.11,./data/models/4_0_4_2_4.csv,0.005870128906370477,45
2615,44,0.045454545454545456,0.0,0.2,0.16,./data/models/4_0_4_3_0.csv,0.005871249816415264,31
2616,44,0.045454545454545456,0.125,0.2,0.16,./data/models/4_0_4_3_1.csv,0.005870415824599152,35
2617,44,0.045454545454545456,0.25,0.2,0.16,./data/models/4_0_4_3_2.csv,0.00587118169433567,26
2618,44,0.045454545454545456,0.375,0.2,0.16,./data/models/4_0_4_3_3.csv,0.005870500717387051,37
2619,44,0.045454545454545456,0.5,0.2,0.16,./data/models/4_0_4_3_4.csv,0.005871614007032011,49
2620,44,0.045454545454545456,0.0,0.2,0.21,./data/models/4_0_4_4_0.csv,0.005871308507416183,31
2621,44,0.045454545454545456,0.125,0.2,0.21,./data/models/4_0_4_4_1.csv,0.005871459239574176,10
2622,44,0.045454545454545456,0.25,0.2,0.21,./data/models/4_0_4_4_2.csv,0.005871323827578839,38
2623,44,0.045454545454545456,0.375,0.2,0.21,./data/models/4_0_4_4_3.csv,0.005870717214954506,48
2624,44,0.045454545454545456,0.5,0.2,0.21,./data/models/4_0_4_4_4.csv,0.00587090925184072,31
2625,154,0.045454545454545456,0.0,0.0,0.01,./data/models/4_1_0_0_0.csv,0.005870319102837613,47
2626,154,0.045454545454545456,0.125,0.0,0.01,./data/models/4_1_0_0_1.csv,0.0058703857180279085,49
2627,154,0.045454545454545456,0.25,0.0,0.01,./data/models/4_1_0_0_2.csv,0.005870318270177333,33
2628,154,0.045454545454545456,0.375,0.0,0.01,./data/models/4_1_0_0_3.csv,0.005870177226489965,49
2629,154,0.045454545454545456,0.5,0.0,0.01,./data/models/4_1_0_0_4.csv,0.005870083515483272,39
2630,154,0.045454545454545456,0.0,0.0,0.06,./data/models/4_1_0_1_0.csv,0.005870923303514713,33
2631,154,0.045454545454545456,0.125,0.0,0.06,./data/models/4_1_0_1_1.csv,0.005870660068425128,45
2632,154,0.045454545454545456,0.25,0.0,0.06,./data/models/4_1_0_1_2.csv,0.005870648915214218,20
2633,154,0.045454545454545456,0.375,0.0,0.06,./data/models/4_1_0_1_3.csv,0.005871233957033382,17
2634,154,0.045454545454545456,0.5,0.0,0.06,./data/models/4_1_0_1_4.csv,0.005870623759185706,40
2635,154,0.045454545454545456,0.0,0.0,0.11,./data/models/4_1_0_2_0.csv,0.005870591892590465,46
2636,154,0.045454545454545456,0.125,0.0,0.11,./data/models/4_1_0_2_1.csv,0.005870863263558037,41
2637,154,0.045454545454545456,0.25,0.0,0.11,./data/models/4_1_0_2_2.csv,0.00587156307176216,9
2638,154,0.045454545454545456,0.375,0.0,0.11,./data/models/4_1_0_2_3.csv,0.005871802638008217,20
2639,154,0.045454545454545456,0.5,0.0,0.11,./data/models/4_1_0_2_4.csv,0.005871677000270553,49
2640,154,0.045454545454545456,0.0,0.0,0.16,./data/models/4_1_0_3_0.csv,0.005871773009916604,48
2641,154,0.045454545454545456,0.125,0.0,0.16,./data/models/4_1_0_3_1.csv,0.005881915313124259,23
2642,154,0.045454545454545456,0.25,0.0,0.16,./data/models/4_1_0_3_2.csv,0.0058708761432600745,20
2643,154,0.045454545454545456,0.375,0.0,0.16,./data/models/4_1_0_3_3.csv,0.0058716658303171795,28
2644,154,0.045454545454545456,0.5,0.0,0.16,./data/models/4_1_0_3_4.csv,0.0058762884955718695,34
2645,154,0.045454545454545456,0.0,0.0,0.21,./data/models/4_1_0_4_0.csv,0.00587577641369384,3
2646,154,0.045454545454545456,0.125,0.0,0.21,./data/models/4_1_0_4_1.csv,0.00587064197427325,29
2647,154,0.045454545454545456,0.25,0.0,0.21,./data/models/4_1_0_4_2.csv,0.005881197838698964,37
2648,154,0.045454545454545456,0.375,0.0,0.21,./data/models/4_1_0_4_3.csv,0.005880702990956808,49
2649,154,0.045454545454545456,0.5,0.0,0.21,./data/models/4_1_0_4_4.csv,0.005871435047834028,42
2650,154,0.045454545454545456,0.0,0.05,0.01,./data/models/4_1_1_0_0.csv,0.0058702228749725,49
2651,154,0.045454545454545456,0.125,0.05,0.01,./data/models/4_1_1_0_1.csv,0.005870083466941998,39
2652,154,0.045454545454545456,0.25,0.05,0.01,./data/models/4_1_1_0_2.csv,0.005870246949851258,44
2653,154,0.045454545454545456,0.375,0.05,0.01,./data/models/4_1_1_0_3.csv,0.005870163627638697,22
2654,154,0.045454545454545456,0.5,0.05,0.01,./data/models/4_1_1_0_4.csv,0.0058700738972277434,47
2655,154,0.045454545454545456,0.0,0.05,0.06,./data/models/4_1_1_1_0.csv,0.005870870163845661,33
2656,154,0.045454545454545456,0.125,0.05,0.06,./data/models/4_1_1_1_1.csv,0.005870806486206934,35
2657,154,0.045454545454545456,0.25,0.05,0.06,./data/models/4_1_1_1_2.csv,0.005870976636296167,35
2658,154,0.045454545454545456,0.375,0.05,0.06,./data/models/4_1_1_1_3.csv,0.005870452443915268,41
2659,154,0.045454545454545456,0.5,0.05,0.06,./data/models/4_1_1_1_4.csv,0.005870459277571528,13
2660,154,0.045454545454545456,0.0,0.05,0.11,./data/models/4_1_1_2_0.csv,0.005870870439232233,48
2661,154,0.045454545454545456,0.125,0.05,0.11,./data/models/4_1_1_2_1.csv,0.0058707451492293825,9
2662,154,0.045454545454545456,0.25,0.05,0.11,./data/models/4_1_1_2_2.csv,0.00587120904811446,13
2663,154,0.045454545454545456,0.375,0.05,0.11,./data/models/4_1_1_2_3.csv,0.005871107233134628,34
2664,154,0.045454545454545456,0.5,0.05,0.11,./data/models/4_1_1_2_4.csv,0.005870819472065909,49
2665,154,0.045454545454545456,0.0,0.05,0.16,./data/models/4_1_1_3_0.csv,0.005871453867863937,14
2666,154,0.045454545454545456,0.125,0.05,0.16,./data/models/4_1_1_3_1.csv,0.005871566622796529,17
2667,154,0.045454545454545456,0.25,0.05,0.16,./data/models/4_1_1_3_2.csv,0.0058757823332552675,24
2668,154,0.045454545454545456,0.375,0.05,0.16,./data/models/4_1_1_3_3.csv,0.005870507138310644,26
2669,154,0.045454545454545456,0.5,0.05,0.16,./data/models/4_1_1_3_4.csv,0.005871538266020688,40
2670,154,0.045454545454545456,0.0,0.05,0.21,./data/models/4_1_1_4_0.csv,0.005871094945729497,36
2671,154,0.045454545454545456,0.125,0.05,0.21,./data/models/4_1_1_4_1.csv,0.005871578966789281,13
2672,154,0.045454545454545456,0.25,0.05,0.21,./data/models/4_1_1_4_2.csv,0.005872808254034558,48
2673,154,0.045454545454545456,0.375,0.05,0.21,./data/models/4_1_1_4_3.csv,0.005871600346928402,28
2674,154,0.045454545454545456,0.5,0.05,0.21,./data/models/4_1_1_4_4.csv,0.005874762589602315,21
2675,154,0.045454545454545456,0.0,0.1,0.01,./data/models/4_1_2_0_0.csv,0.005870480025453513,48
2676,154,0.045454545454545456,0.125,0.1,0.01,./data/models/4_1_2_0_1.csv,0.005870153371458487,36
2677,154,0.045454545454545456,0.25,0.1,0.01,./data/models/4_1_2_0_2.csv,0.005870171458500937,46
2678,154,0.045454545454545456,0.375,0.1,0.01,./data/models/4_1_2_0_3.csv,0.005870061335202028,27
2679,154,0.045454545454545456,0.5,0.1,0.01,./data/models/4_1_2_0_4.csv,0.005870097175261806,46
2680,154,0.045454545454545456,0.0,0.1,0.06,./data/models/4_1_2_1_0.csv,0.00587066446494629,42
2681,154,0.045454545454545456,0.125,0.1,0.06,./data/models/4_1_2_1_1.csv,0.0058702395043834345,27
2682,154,0.045454545454545456,0.25,0.1,0.06,./data/models/4_1_2_1_2.csv,0.005870533830782449,18
2683,154,0.045454545454545456,0.375,0.1,0.06,./data/models/4_1_2_1_3.csv,0.0058708087999436815,16
2684,154,0.045454545454545456,0.5,0.1,0.06,./data/models/4_1_2_1_4.csv,0.005870145191470508,49
2685,154,0.045454545454545456,0.0,0.1,0.11,./data/models/4_1_2_2_0.csv,0.005870744674642534,9
2686,154,0.045454545454545456,0.125,0.1,0.11,./data/models/4_1_2_2_1.csv,0.005870795056920366,38
2687,154,0.045454545454545456,0.25,0.1,0.11,./data/models/4_1_2_2_2.csv,0.005870874988140364,42
2688,154,0.045454545454545456,0.375,0.1,0.11,./data/models/4_1_2_2_3.csv,0.0058706527909548785,26
2689,154,0.045454545454545456,0.5,0.1,0.11,./data/models/4_1_2_2_4.csv,0.005870561558662616,22
2690,154,0.045454545454545456,0.0,0.1,0.16,./data/models/4_1_2_3_0.csv,0.0058713546035354044,46
2691,154,0.045454545454545456,0.125,0.1,0.16,./data/models/4_1_2_3_1.csv,0.005870179784645581,10
2692,154,0.045454545454545456,0.25,0.1,0.16,./data/models/4_1_2_3_2.csv,0.005871319724734657,40
2693,154,0.045454545454545456,0.375,0.1,0.16,./data/models/4_1_2_3_3.csv,0.005870672638009117,15
2694,154,0.045454545454545456,0.5,0.1,0.16,./data/models/4_1_2_3_4.csv,0.0058705932091293765,41
2695,154,0.045454545454545456,0.0,0.1,0.21,./data/models/4_1_2_4_0.csv,0.0058710595110238305,27
2696,154,0.045454545454545456,0.125,0.1,0.21,./data/models/4_1_2_4_1.csv,0.005880375187192182,33
2697,154,0.045454545454545456,0.25,0.1,0.21,./data/models/4_1_2_4_2.csv,0.005871695008630046,16
2698,154,0.045454545454545456,0.375,0.1,0.21,./data/models/4_1_2_4_3.csv,0.005871652409473575,29
2699,154,0.045454545454545456,0.5,0.1,0.21,./data/models/4_1_2_4_4.csv,0.005871072148659441,30
2700,154,0.045454545454545456,0.0,0.15,0.01,./data/models/4_1_3_0_0.csv,0.005870299303858201,43
2701,154,0.045454545454545456,0.125,0.15,0.01,./data/models/4_1_3_0_1.csv,0.0058701283046132405,40
2702,154,0.045454545454545456,0.25,0.15,0.01,./data/models/4_1_3_0_2.csv,0.005870197699296561,38
2703,154,0.045454545454545456,0.375,0.15,0.01,./data/models/4_1_3_0_3.csv,0.0058701808699084595,33
2704,154,0.045454545454545456,0.5,0.15,0.01,./data/models/4_1_3_0_4.csv,0.005870337767623184,45
2705,154,0.045454545454545456,0.0,0.15,0.06,./data/models/4_1_3_1_0.csv,0.005870411197581335,45
2706,154,0.045454545454545456,0.125,0.15,0.06,./data/models/4_1_3_1_1.csv,0.005870453600253182,31
2707,154,0.045454545454545456,0.25,0.15,0.06,./data/models/4_1_3_1_2.csv,0.005870462402264595,34
2708,154,0.045454545454545456,0.375,0.15,0.06,./data/models/4_1_3_1_3.csv,0.005870315725233124,46
2709,154,0.045454545454545456,0.5,0.15,0.06,./data/models/4_1_3_1_4.csv,0.005870445082303433,20
2710,154,0.045454545454545456,0.0,0.15,0.11,./data/models/4_1_3_2_0.csv,0.005871112258769341,25
2711,154,0.045454545454545456,0.125,0.15,0.11,./data/models/4_1_3_2_1.csv,0.005870531992067534,49
2712,154,0.045454545454545456,0.25,0.15,0.11,./data/models/4_1_3_2_2.csv,0.005870173459944393,32
2713,154,0.045454545454545456,0.375,0.15,0.11,./data/models/4_1_3_2_3.csv,0.005870689393668025,34
2714,154,0.045454545454545456,0.5,0.15,0.11,./data/models/4_1_3_2_4.csv,0.005870169743274816,27
2715,154,0.045454545454545456,0.0,0.15,0.16,./data/models/4_1_3_3_0.csv,0.0058705130429138,49
2716,154,0.045454545454545456,0.125,0.15,0.16,./data/models/4_1_3_3_1.csv,0.005870861912215449,27
2717,154,0.045454545454545456,0.25,0.15,0.16,./data/models/4_1_3_3_2.csv,0.005870614152666038,25
2718,154,0.045454545454545456,0.375,0.15,0.16,./data/models/4_1_3_3_3.csv,0.005870760291536959,7
2719,154,0.045454545454545456,0.5,0.15,0.16,./data/models/4_1_3_3_4.csv,0.005871255905748699,30
2720,154,0.045454545454545456,0.0,0.15,0.21,./data/models/4_1_3_4_0.csv,0.0058706733454726,46
2721,154,0.045454545454545456,0.125,0.15,0.21,./data/models/4_1_3_4_1.csv,0.005870650601891606,23
2722,154,0.045454545454545456,0.25,0.15,0.21,./data/models/4_1_3_4_2.csv,0.005870270984510157,23
2723,154,0.045454545454545456,0.375,0.15,0.21,./data/models/4_1_3_4_3.csv,0.005871175616163804,19
2724,154,0.045454545454545456,0.5,0.15,0.21,./data/models/4_1_3_4_4.csv,0.005870472777499821,8
2725,154,0.045454545454545456,0.0,0.2,0.01,./data/models/4_1_4_0_0.csv,0.005870479692932885,49
2726,154,0.045454545454545456,0.125,0.2,0.01,./data/models/4_1_4_0_1.csv,0.005870093905234477,20
2727,154,0.045454545454545456,0.25,0.2,0.01,./data/models/4_1_4_0_2.csv,0.00587022066182873,44
2728,154,0.045454545454545456,0.375,0.2,0.01,./data/models/4_1_4_0_3.csv,0.005870132692340279,38
2729,154,0.045454545454545456,0.5,0.2,0.01,./data/models/4_1_4_0_4.csv,0.005870143343847758,39
2730,154,0.045454545454545456,0.0,0.2,0.06,./data/models/4_1_4_1_0.csv,0.005870764681808825,12
2731,154,0.045454545454545456,0.125,0.2,0.06,./data/models/4_1_4_1_1.csv,0.005870464749344831,16
2732,154,0.045454545454545456,0.25,0.2,0.06,./data/models/4_1_4_1_2.csv,0.005870648779788398,34
2733,154,0.045454545454545456,0.375,0.2,0.06,./data/models/4_1_4_1_3.csv,0.005870428383867072,7
2734,154,0.045454545454545456,0.5,0.2,0.06,./data/models/4_1_4_1_4.csv,0.005871005758158438,13
2735,154,0.045454545454545456,0.0,0.2,0.11,./data/models/4_1_4_2_0.csv,0.005871178085245149,46
2736,154,0.045454545454545456,0.125,0.2,0.11,./data/models/4_1_4_2_1.csv,0.005870573860203678,46
2737,154,0.045454545454545456,0.25,0.2,0.11,./data/models/4_1_4_2_2.csv,0.00587038964203572,10
2738,154,0.045454545454545456,0.375,0.2,0.11,./data/models/4_1_4_2_3.csv,0.005870416760766587,12
2739,154,0.045454545454545456,0.5,0.2,0.11,./data/models/4_1_4_2_4.csv,0.005870071307396017,22
2740,154,0.045454545454545456,0.0,0.2,0.16,./data/models/4_1_4_3_0.csv,0.00587127995973525,18
2741,154,0.045454545454545456,0.125,0.2,0.16,./data/models/4_1_4_3_1.csv,0.005870926625010594,46
2742,154,0.045454545454545456,0.25,0.2,0.16,./data/models/4_1_4_3_2.csv,0.005870259686674182,30
2743,154,0.045454545454545456,0.375,0.2,0.16,./data/models/4_1_4_3_3.csv,0.005871519902847513,42
2744,154,0.045454545454545456,0.5,0.2,0.16,./data/models/4_1_4_3_4.csv,0.005870746170540118,12
2745,154,0.045454545454545456,0.0,0.2,0.21,./data/models/4_1_4_4_0.csv,0.0058710930761198795,45
2746,154,0.045454545454545456,0.125,0.2,0.21,./data/models/4_1_4_4_1.csv,0.005871150450537965,8
2747,154,0.045454545454545456,0.25,0.2,0.21,./data/models/4_1_4_4_2.csv,0.00587512841872012,12
2748,154,0.045454545454545456,0.375,0.2,0.21,./data/models/4_1_4_4_3.csv,0.0058702829042152705,29
2749,154,0.045454545454545456,0.5,0.2,0.21,./data/models/4_1_4_4_4.csv,0.005870939627000713,28
2750,264,0.045454545454545456,0.0,0.0,0.01,./data/models/4_2_0_0_0.csv,0.005870280178391451,43
2751,264,0.045454545454545456,0.125,0.0,0.01,./data/models/4_2_0_0_1.csv,0.005870121525328433,48
2752,264,0.045454545454545456,0.25,0.0,0.01,./data/models/4_2_0_0_2.csv,0.005870453037885753,47
2753,264,0.045454545454545456,0.375,0.0,0.01,./data/models/4_2_0_0_3.csv,0.005870135146874251,24
2754,264,0.045454545454545456,0.5,0.0,0.01,./data/models/4_2_0_0_4.csv,0.005870052110895456,34
2755,264,0.045454545454545456,0.0,0.0,0.06,./data/models/4_2_0_1_0.csv,0.005870910750323505,11
2756,264,0.045454545454545456,0.125,0.0,0.06,./data/models/4_2_0_1_1.csv,0.005870449073044613,41
2757,264,0.045454545454545456,0.25,0.0,0.06,./data/models/4_2_0_1_2.csv,0.005870557698302006,22
2758,264,0.045454545454545456,0.375,0.0,0.06,./data/models/4_2_0_1_3.csv,0.005870812401060775,10
2759,264,0.045454545454545456,0.5,0.0,0.06,./data/models/4_2_0_1_4.csv,0.005870213976322274,27
2760,264,0.045454545454545456,0.0,0.0,0.11,./data/models/4_2_0_2_0.csv,0.005872144975711509,36
2761,264,0.045454545454545456,0.125,0.0,0.11,./data/models/4_2_0_2_1.csv,0.005872099432403063,20
2762,264,0.045454545454545456,0.25,0.0,0.11,./data/models/4_2_0_2_2.csv,0.005871583467685354,43
2763,264,0.045454545454545456,0.375,0.0,0.11,./data/models/4_2_0_2_3.csv,0.005871250199017668,11
2764,264,0.045454545454545456,0.5,0.0,0.11,./data/models/4_2_0_2_4.csv,0.005874265411634378,12
2765,264,0.045454545454545456,0.0,0.0,0.16,./data/models/4_2_0_3_0.csv,0.00587034096485197,17
2766,264,0.045454545454545456,0.125,0.0,0.16,./data/models/4_2_0_3_1.csv,0.005870990599907779,12
2767,264,0.045454545454545456,0.25,0.0,0.16,./data/models/4_2_0_3_2.csv,0.005870433461572333,33
2768,264,0.045454545454545456,0.375,0.0,0.16,./data/models/4_2_0_3_3.csv,0.005876526662758012,48
2769,264,0.045454545454545456,0.5,0.0,0.16,./data/models/4_2_0_3_4.csv,0.0058717073567265705,5
2770,264,0.045454545454545456,0.0,0.0,0.21,./data/models/4_2_0_4_0.csv,0.005882673129802267,25
2771,264,0.045454545454545456,0.125,0.0,0.21,./data/models/4_2_0_4_1.csv,0.005872799059559784,42
2772,264,0.045454545454545456,0.25,0.0,0.21,./data/models/4_2_0_4_2.csv,0.005875243904078329,5
2773,264,0.045454545454545456,0.375,0.0,0.21,./data/models/4_2_0_4_3.csv,0.005887480316199225,18
2774,264,0.045454545454545456,0.5,0.0,0.21,./data/models/4_2_0_4_4.csv,0.0058724830431513015,32
2775,264,0.045454545454545456,0.0,0.05,0.01,./data/models/4_2_1_0_0.csv,0.005870173271749166,49
2776,264,0.045454545454545456,0.125,0.05,0.01,./data/models/4_2_1_0_1.csv,0.0058701415849121115,30
2777,264,0.045454545454545456,0.25,0.05,0.01,./data/models/4_2_1_0_2.csv,0.0058701476644590295,49
2778,264,0.045454545454545456,0.375,0.05,0.01,./data/models/4_2_1_0_3.csv,0.005870192845901635,6
2779,264,0.045454545454545456,0.5,0.05,0.01,./data/models/4_2_1_0_4.csv,0.00587022462231942,24
2780,264,0.045454545454545456,0.0,0.05,0.06,./data/models/4_2_1_1_0.csv,0.00587032124246801,33
2781,264,0.045454545454545456,0.125,0.05,0.06,./data/models/4_2_1_1_1.csv,0.005871279158537558,46
2782,264,0.045454545454545456,0.25,0.05,0.06,./data/models/4_2_1_1_2.csv,0.005870667509494791,15
2783,264,0.045454545454545456,0.375,0.05,0.06,./data/models/4_2_1_1_3.csv,0.005871084992151004,7
2784,264,0.045454545454545456,0.5,0.05,0.06,./data/models/4_2_1_1_4.csv,0.005870555413631262,44
2785,264,0.045454545454545456,0.0,0.05,0.11,./data/models/4_2_1_2_0.csv,0.005871364246842203,44
2786,264,0.045454545454545456,0.125,0.05,0.11,./data/models/4_2_1_2_1.csv,0.005871656831809132,36
2787,264,0.045454545454545456,0.25,0.05,0.11,./data/models/4_2_1_2_2.csv,0.005870871961907098,19
2788,264,0.045454545454545456,0.375,0.05,0.11,./data/models/4_2_1_2_3.csv,0.005871307552287675,14
2789,264,0.045454545454545456,0.5,0.05,0.11,./data/models/4_2_1_2_4.csv,0.005870318629384259,40
2790,264,0.045454545454545456,0.0,0.05,0.16,./data/models/4_2_1_3_0.csv,0.005887092034232159,28
2791,264,0.045454545454545456,0.125,0.05,0.16,./data/models/4_2_1_3_1.csv,0.005872356407152145,28
2792,264,0.045454545454545456,0.25,0.05,0.16,./data/models/4_2_1_3_2.csv,0.005871370937128302,16
2793,264,0.045454545454545456,0.375,0.05,0.16,./data/models/4_2_1_3_3.csv,0.005872681010793664,11
2794,264,0.045454545454545456,0.5,0.05,0.16,./data/models/4_2_1_3_4.csv,0.005871378659229933,21
2795,264,0.045454545454545456,0.0,0.05,0.21,./data/models/4_2_1_4_0.csv,0.0058716786265232725,21
2796,264,0.045454545454545456,0.125,0.05,0.21,./data/models/4_2_1_4_1.csv,0.005873568304779122,28
2797,264,0.045454545454545456,0.25,0.05,0.21,./data/models/4_2_1_4_2.csv,0.005871914191269333,21
2798,264,0.045454545454545456,0.375,0.05,0.21,./data/models/4_2_1_4_3.csv,0.005871490205905594,11
2799,264,0.045454545454545456,0.5,0.05,0.21,./data/models/4_2_1_4_4.csv,0.005881104021640445,30
2800,264,0.045454545454545456,0.0,0.1,0.01,./data/models/4_2_2_0_0.csv,0.005870316035760207,46
2801,264,0.045454545454545456,0.125,0.1,0.01,./data/models/4_2_2_0_1.csv,0.005870453478688284,49
2802,264,0.045454545454545456,0.25,0.1,0.01,./data/models/4_2_2_0_2.csv,0.005870152833218643,26
2803,264,0.045454545454545456,0.375,0.1,0.01,./data/models/4_2_2_0_3.csv,0.005870216813389979,22
2804,264,0.045454545454545456,0.5,0.1,0.01,./data/models/4_2_2_0_4.csv,0.005870180478231337,20
2805,264,0.045454545454545456,0.0,0.1,0.06,./data/models/4_2_2_1_0.csv,0.005870163310434723,35
2806,264,0.045454545454545456,0.125,0.1,0.06,./data/models/4_2_2_1_1.csv,0.005870545137213568,22
2807,264,0.045454545454545456,0.25,0.1,0.06,./data/models/4_2_2_1_2.csv,0.00587012407145577,6
2808,264,0.045454545454545456,0.375,0.1,0.06,./data/models/4_2_2_1_3.csv,0.005870290474039343,14
2809,264,0.045454545454545456,0.5,0.1,0.06,./data/models/4_2_2_1_4.csv,0.005870320475465625,18
2810,264,0.045454545454545456,0.0,0.1,0.11,./data/models/4_2_2_2_0.csv,0.005871255657490375,23
2811,264,0.045454545454545456,0.125,0.1,0.11,./data/models/4_2_2_2_1.csv,0.005870432258352814,49
2812,264,0.045454545454545456,0.25,0.1,0.11,./data/models/4_2_2_2_2.csv,0.005870535569002913,18
2813,264,0.045454545454545456,0.375,0.1,0.11,./data/models/4_2_2_2_3.csv,0.005870126114595691,16
2814,264,0.045454545454545456,0.5,0.1,0.11,./data/models/4_2_2_2_4.csv,0.005870884526088016,33
2815,264,0.045454545454545456,0.0,0.1,0.16,./data/models/4_2_2_3_0.csv,0.005873684208300565,8
2816,264,0.045454545454545456,0.125,0.1,0.16,./data/models/4_2_2_3_1.csv,0.005877017929581215,30
2817,264,0.045454545454545456,0.25,0.1,0.16,./data/models/4_2_2_3_2.csv,0.005871188732428037,25
2818,264,0.045454545454545456,0.375,0.1,0.16,./data/models/4_2_2_3_3.csv,0.005871699039895524,34
2819,264,0.045454545454545456,0.5,0.1,0.16,./data/models/4_2_2_3_4.csv,0.005870524316208223,43
2820,264,0.045454545454545456,0.0,0.1,0.21,./data/models/4_2_2_4_0.csv,0.005872186162842563,46
2821,264,0.045454545454545456,0.125,0.1,0.21,./data/models/4_2_2_4_1.csv,0.005880030754449258,37
2822,264,0.045454545454545456,0.25,0.1,0.21,./data/models/4_2_2_4_2.csv,0.0058741579798321595,15
2823,264,0.045454545454545456,0.375,0.1,0.21,./data/models/4_2_2_4_3.csv,0.005871437696027537,35
2824,264,0.045454545454545456,0.5,0.1,0.21,./data/models/4_2_2_4_4.csv,0.005878428900607384,49
2825,264,0.045454545454545456,0.0,0.15,0.01,./data/models/4_2_3_0_0.csv,0.005870348292890383,48
2826,264,0.045454545454545456,0.125,0.15,0.01,./data/models/4_2_3_0_1.csv,0.0058705064786789595,49
2827,264,0.045454545454545456,0.25,0.15,0.01,./data/models/4_2_3_0_2.csv,0.005870247448970445,35
2828,264,0.045454545454545456,0.375,0.15,0.01,./data/models/4_2_3_0_3.csv,0.0058701164057275495,49
2829,264,0.045454545454545456,0.5,0.15,0.01,./data/models/4_2_3_0_4.csv,0.005870121324301177,11
2830,264,0.045454545454545456,0.0,0.15,0.06,./data/models/4_2_3_1_0.csv,0.0058705201965715504,34
2831,264,0.045454545454545456,0.125,0.15,0.06,./data/models/4_2_3_1_1.csv,0.005870120224251698,10
2832,264,0.045454545454545456,0.25,0.15,0.06,./data/models/4_2_3_1_2.csv,0.005870328550848778,45
2833,264,0.045454545454545456,0.375,0.15,0.06,./data/models/4_2_3_1_3.csv,0.005870363156667976,42
2834,264,0.045454545454545456,0.5,0.15,0.06,./data/models/4_2_3_1_4.csv,0.005870405918747683,24
2835,264,0.045454545454545456,0.0,0.15,0.11,./data/models/4_2_3_2_0.csv,0.005874352104717937,30
2836,264,0.045454545454545456,0.125,0.15,0.11,./data/models/4_2_3_2_1.csv,0.005870304991809985,40
2837,264,0.045454545454545456,0.25,0.15,0.11,./data/models/4_2_3_2_2.csv,0.005870321378421644,20
2838,264,0.045454545454545456,0.375,0.15,0.11,./data/models/4_2_3_2_3.csv,0.005870779241600139,29
2839,264,0.045454545454545456,0.5,0.15,0.11,./data/models/4_2_3_2_4.csv,0.005870620337607912,21
2840,264,0.045454545454545456,0.0,0.15,0.16,./data/models/4_2_3_3_0.csv,0.0058717428099269425,13
2841,264,0.045454545454545456,0.125,0.15,0.16,./data/models/4_2_3_3_1.csv,0.005870391547345999,25
